Date,Time,DOValue,TempValue
2024-01-03,11-45-03,6.13,28.54
2024-01-03,11-45-04,6.13,28.54
2024-01-03,11-45-06,6.13,28.55
2024-01-03,11-45-07,6.13,28.53
2024-01-03,11-45-08,6.13,28.53
2024-01-03,11-45-10,6.13,28.55
2024-01-03,11-45-11,6.13,28.55
2024-01-03,11-45-12,6.13,28.55
2024-01-03,11-45-13,6.13,28.56
2024-01-03,11-45-15,6.12,28.55
2024-01-03,11-45-16,6.12,28.55
2024-01-03,11-45-17,6.12,28.56
2024-01-03,11-45-19,6.12,28.56
2024-01-03,11-45-20,6.12,28.56
2024-01-03,11-45-21,6.11,28.56
2024-01-03,11-45-23,6.11,28.56
2024-01-03,11-45-24,6.11,28.56
2024-01-03,11-45-25,6.11,28.56
2024-01-03,11-45-27,6.10,28.56
2024-01-03,11-45-28,6.10,28.56
2024-01-03,11-45-29,6.10,28.57
2024-01-03,11-45-31,6.11,28.57
2024-01-03,11-45-32,6.11,28.57
2024-01-03,11-45-33,6.10,28.56
2024-01-03,11-45-34,6.10,28.56
2024-01-03,11-45-36,6.10,28.56
2024-01-03,11-45-37,6.10,28.56
2024-01-03,11-45-38,6.10,28.56
2024-01-03,11-45-40,6.10,28.56
2024-01-03,11-45-41,6.10,28.56
2024-01-03,11-45-42,6.09,28.56
2024-01-03,11-45-44,6.09,28.56
2024-01-03,11-45-45,6.09,28.57
2024-01-03,11-45-46,6.09,28.57
2024-01-03,11-45-48,6.09,28.57
2024-01-03,11-45-49,6.09,28.58
2024-01-03,11-45-50,6.08,28.57
2024-01-03,11-45-52,6.08,28.57
2024-01-03,11-45-53,6.09,28.57
2024-01-03,11-45-54,6.09,28.56
2024-01-03,11-45-55,6.09,28.56
2024-01-03,11-45-57,6.09,28.57
2024-01-03,11-45-58,6.09,28.56
2024-01-03,11-45-59,6.09,28.56
2024-01-03,11-46-01,6.08,28.56
2024-01-03,11-46-02,6.08,28.56
2024-01-03,11-46-03,6.08,28.56
2024-01-03,11-46-05,6.07,28.57
2024-01-03,11-46-06,6.08,28.57
2024-01-03,11-46-07,6.08,28.57
2024-01-03,11-46-09,6.08,28.56
2024-01-03,11-46-10,6.08,28.57
2024-01-03,11-46-11,6.08,28.57
2024-01-03,11-46-13,6.08,28.56
2024-01-03,11-46-14,6.08,28.57
2024-01-03,11-46-15,6.08,28.57
2024-01-03,11-46-16,6.08,28.57
2024-01-03,11-46-18,6.08,28.56
2024-01-03,11-46-19,6.08,28.56
2024-01-03,11-46-20,6.08,28.57
2024-01-03,11-46-22,6.07,28.57
2024-01-03,11-46-23,6.07,28.57
2024-01-03,11-46-24,6.08,28.58
2024-01-03,11-46-26,6.07,28.56
2024-01-03,11-46-27,6.07,28.56
2024-01-03,11-46-28,6.07,28.57
2024-01-03,11-46-30,6.06,28.57
2024-01-03,11-46-31,6.06,28.57
2024-01-03,11-46-32,6.07,28.56
2024-01-03,11-46-34,6.07,28.57
2024-01-03,11-46-35,6.07,28.57
2024-01-03,11-46-36,6.07,28.58
2024-01-03,11-46-37,6.08,28.56
2024-01-03,11-46-39,6.08,28.56
2024-01-03,11-46-40,6.08,28.57
2024-01-03,11-46-41,6.08,28.59
2024-01-03,11-46-43,6.08,28.59
2024-01-03,11-46-44,6.08,28.57
2024-01-03,11-46-45,6.08,28.58
2024-01-03,11-46-47,6.08,28.58
2024-01-03,11-46-48,6.08,28.59
2024-01-03,11-46-49,6.07,28.57
2024-01-03,11-46-51,6.07,28.57
2024-01-03,11-46-52,6.07,28.57
2024-01-03,11-46-53,6.07,28.58
2024-01-03,11-46-55,6.07,28.58
2024-01-03,11-46-56,6.07,28.58
2024-01-03,11-46-57,6.07,28.59
2024-01-03,11-46-59,6.07,28.59
2024-01-03,11-47-00,6.07,28.58
2024-01-03,11-47-01,6.07,28.58
2024-01-03,11-49-57,0.00,0.00
2024-01-03,11-50-02,-9999.00,-9999.00
2024-01-03,11-50-04,-9999.00,-9999.00
2024-01-03,11-50-09,-9999.00,-9999.00
2024-01-03,11-50-11,-9999.00,-9999.00
2024-01-03,11-50-16,-9999.00,-9999.00
2024-01-03,11-50-18,-9999.00,-9999.00
2024-01-03,11-50-24,-9999.00,-9999.00
2024-01-03,11-50-25,-9999.00,-9999.00
2024-01-03,11-50-31,-9999.00,-9999.00
2024-01-03,11-50-32,-9999.00,-9999.00
